expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado,tipo_proceso_enc,municipio_enc,despacho_enc,duracion_estimada,p75_duracion,riesgo
EXP-02604,CANDELARIA,ALIMENTOS,Comisaria_1_Familia,2024,48,1.1,11,0,505,1,0,2,0,478,412.5,Medio
EXP-01431,CANDELARIA,ALIMENTOS,Juzgado_2_Familia,2021,48,1.2,7,1,491,1,0,2,3,476,410.0,Medio
EXP-02265,TULUA,ALIMENTOS,Juzgado_2_Familia,2023,71,1.2,7,1,482,1,0,11,3,476,410.0,Medio
EXP-00064,JAMUNDI,ALIMENTOS,Juzgado_3_Familia,2024,67,0.95,11,0,486,1,0,7,4,473,362.0,Medio
EXP-01834,JAMUNDI,ALIMENTOS,Comisaria_2_Familia,2023,67,0.9,11,0,457,1,0,7,1,473,341.0,Medio
EXP-03239,CARTAGO,ALIMENTOS,Comisaria_1_Familia,2021,58,1.1,7,1,467,1,0,3,0,472,412.5,Medio
EXP-03607,YUMBO,ALIMENTOS,Comisaria_1_Familia,2023,62,1.1,7,1,491,1,0,12,0,472,412.5,Medio
EXP-00421,GUADALAJARA DE BUGA,ALIMENTOS,Comisaria_1_Familia,2024,53,1.1,7,1,519,1,0,6,0,471,412.5,Medio
EXP-01621,PALMIRA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,74,1.05,7,1,386,1,0,8,6,471,378.75,Medio
EXP-01899,FLORIDA,ALIMENTOS,Comisaria_1_Familia,2022,44,1.1,7,1,443,1,0,5,0,471,412.5,Medio
EXP-02352,CARTAGO,ALIMENTOS,Comisaria_1_Familia,2024,58,1.1,7,1,485,1,0,3,0,471,412.5,Medio
EXP-03952,ZARZAL,ALIMENTOS,Juzgado_2_Familia,2024,33,1.2,7,1,529,1,0,13,3,471,410.0,Medio
EXP-04671,JAMUNDI,ALIMENTOS,Juzgado_Penal_Municipal_1,2022,67,1.25,11,0,433,1,0,7,5,471,433.0,Medio
EXP-01525,BUENAVENTURA,ALIMENTOS,Juzgado_3_Familia,2022,89,0.95,7,1,506,1,0,0,4,470,362.0,Medio
EXP-00449,CANDELARIA,ALIMENTOS,Juzgado_2_Familia,2020,48,1.2,7,1,393,1,0,2,3,469,410.0,Medio
EXP-04058,CARTAGO,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,58,0.95,7,1,421,1,1,3,4,469,422.5,Medio
EXP-01502,SEVILLA,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,35,1.25,11,0,486,1,0,10,5,468,433.0,Medio
EXP-03830,FLORIDA,ALIMENTOS,Comisaria_1_Familia,2023,44,1.1,7,1,518,1,0,5,0,467,412.5,Medio
EXP-03583,YUMBO,ALIMENTOS,Comisaria_2_Familia,2022,62,0.9,7,1,414,1,0,12,1,466,341.0,Medio
EXP-04678,TULUA,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,71,1.05,10,0,516,1,0,11,6,466,378.75,Medio
EXP-03554,EL CERRITO,ALIMENTOS,Comisaria_2_Familia,2022,41,0.9,7,1,457,1,0,4,1,465,341.0,Medio
EXP-00526,JAMUNDI,ALIMENTOS,Juzgado_Penal_Municipal_1,2021,67,1.25,7,1,494,1,0,7,5,463,433.0,Medio
EXP-01510,PALMIRA,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,74,1.25,6,1,467,1,0,8,5,463,433.0,Medio
EXP-02004,ZARZAL,ALIMENTOS,Juzgado_3_Familia,2021,33,0.95,11,0,499,1,0,13,4,463,362.0,Medio
EXP-03768,SEVILLA,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,35,1.25,7,1,413,1,0,10,5,463,433.0,Medio
EXP-03926,PALMIRA,SUSTANCIAS,Juzgado_1_Familia,2024,74,1.35,11,0,505,1,2,8,2,463,336.0,Medio
EXP-04848,SEVILLA,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,35,1.25,7,1,480,1,0,10,5,463,433.0,Medio
EXP-01634,PRADERA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2021,38,0.9,7,1,530,1,1,9,1,462,388.25,Medio
EXP-00488,PRADERA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2021,38,1.05,10,0,476,1,1,9,6,461,409.5,Medio
EXP-01581,PALMIRA,ALIMENTOS,Comisaria_1_Familia,2024,74,1.1,7,1,453,1,0,8,0,461,412.5,Medio
EXP-03192,CARTAGO,HURTO_PATRIMONIAL,Juzgado_3_Familia,2023,58,0.95,7,1,496,1,1,3,4,461,422.5,Medio
EXP-00218,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia,2024,82,1.1,7,1,558,1,1,1,0,460,440.0,Medio
EXP-00284,CARTAGO,ALIMENTOS,Juzgado_3_Familia,2024,58,0.95,7,1,261,0,0,3,4,460,362.0,Medio
EXP-00319,JAMUNDI,ALIMENTOS,Comisaria_1_Familia,2023,67,1.1,7,1,411,1,0,7,0,460,412.5,Medio
EXP-00637,CALI,ALIMENTOS,Comisaria_1_Familia,2021,82,1.1,7,1,489,0,0,1,0,460,412.5,Medio
EXP-02280,YUMBO,ALIMENTOS,Juzgado_2_Familia,2024,62,1.2,7,1,519,1,0,12,3,460,410.0,Medio
EXP-03122,CARTAGO,ALIMENTOS,Juzgado_3_Familia,2023,58,0.95,7,1,470,1,0,3,4,460,362.0,Medio
EXP-03336,CALI,ALIMENTOS,Comisaria_1_Familia,2023,82,1.1,7,1,406,1,0,1,0,460,412.5,Medio
EXP-04459,CALI,ALIMENTOS,Comisaria_1_Familia,2023,82,1.1,7,1,431,1,0,1,0,460,412.5,Medio
EXP-04486,CALI,ALIMENTOS,Comisaria_1_Familia,2024,82,1.1,7,1,495,1,0,1,0,460,412.5,Medio
EXP-04584,BUENAVENTURA,ALIMENTOS,Comisaria_1_Familia,2024,89,1.1,7,1,401,1,0,0,0,460,412.5,Medio
EXP-00053,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia,2022,82,1.1,7,1,404,1,1,1,0,459,440.0,Medio
EXP-02431,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2023,53,0.9,7,1,495,1,1,6,1,459,388.25,Medio
EXP-04210,TULUA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,71,1.05,10,0,411,1,0,11,6,459,378.75,Medio
EXP-00271,YUMBO,ALIMENTOS,Juzgado_Penal_Municipal_1,2023,62,1.25,7,1,532,1,0,12,5,458,433.0,Medio
EXP-00418,BUENAVENTURA,ALIMENTOS,Juzgado_2_Familia,2024,89,1.2,7,1,628,1,0,0,3,458,410.0,Medio
EXP-00730,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia,2021,82,1.1,7,1,491,1,1,1,0,458,440.0,Medio
EXP-00997,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2023,53,1.1,10,0,474,1,1,6,0,458,440.0,Medio
EXP-01025,FLORIDA,ALIMENTOS,Juzgado_Penal_Municipal_1,2021,44,1.25,7,1,445,1,0,5,5,458,433.0,Medio
EXP-01791,BUENAVENTURA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2023,89,1.05,7,1,453,1,1,0,6,458,409.5,Medio
EXP-01892,BUENAVENTURA,ALIMENTOS,Juzgado_2_Familia,2024,89,1.2,7,1,571,1,0,0,3,458,410.0,Medio
EXP-03463,FLORIDA,ALIMENTOS,Comisaria_1_Familia,2020,44,1.1,7,1,435,1,0,5,0,458,412.5,Medio
EXP-00024,CARTAGO,ALIMENTOS,Juzgado_Penal_Municipal_1,2023,58,1.25,7,1,424,1,0,3,5,457,433.0,Medio
EXP-00468,EL CERRITO,ALIMENTOS,Juzgado_3_Familia,2023,41,0.95,7,1,389,1,0,4,4,457,362.0,Medio
EXP-01248,EL CERRITO,ALIMENTOS,Juzgado_3_Familia,2023,41,0.95,7,1,515,1,0,4,4,457,362.0,Medio
EXP-01813,ZARZAL,ALIMENTOS,Juzgado_3_Familia,2024,33,0.95,8,1,602,1,0,13,4,457,362.0,Medio
EXP-02044,CANDELARIA,ALIMENTOS,Juzgado_Penal_Municipal_2,2021,48,1.05,7,1,513,1,0,2,6,457,378.75,Medio
EXP-02416,BUENAVENTURA,ALIMENTOS,Juzgado_3_Familia,2024,89,0.95,7,1,361,1,0,0,4,457,362.0,Medio
EXP-02651,CARTAGO,ALIMENTOS,Juzgado_Penal_Municipal_1,2023,58,1.25,7,1,417,1,0,3,5,457,433.0,Medio
EXP-03391,EL CERRITO,ALIMENTOS,Juzgado_3_Familia,2023,41,0.95,7,1,450,1,0,4,4,457,362.0,Medio
EXP-04070,EL CERRITO,ALIMENTOS,Juzgado_3_Familia,2023,41,0.95,7,1,468,1,0,4,4,457,362.0,Medio
EXP-03151,FLORIDA,ALIMENTOS,Juzgado_3_Familia,2024,44,0.95,11,0,519,1,0,5,4,456,362.0,Medio
EXP-04901,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_Penal_Municipal_1,2023,53,1.25,10,0,483,1,0,6,5,456,433.0,Medio
EXP-04819,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_1,2024,89,1.25,11,0,451,1,3,0,5,455,306.0,Medio
EXP-00915,SEVILLA,ALIMENTOS,Juzgado_3_Familia,2023,35,0.95,11,0,451,1,0,10,4,454,362.0,Medio
EXP-01655,BUENAVENTURA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,89,0.95,10,0,438,1,1,0,4,454,422.5,Medio
EXP-01926,EL CERRITO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2024,41,1.05,10,0,385,1,1,4,6,454,409.5,Medio
EXP-02520,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_2_Familia,2022,53,1.2,7,1,406,1,0,6,3,454,410.0,Medio
EXP-03027,YUMBO,HURTO_PATRIMONIAL,Comisaria_2_Familia,2024,62,0.9,7,1,348,1,1,12,1,454,388.25,Medio
EXP-04301,PALMIRA,ALIMENTOS,Juzgado_2_Familia,2022,74,1.2,6,1,456,1,0,8,3,454,410.0,Medio
EXP-04501,PRADERA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2024,38,0.9,7,1,557,0,1,9,1,454,388.25,Medio
EXP-00980,CARTAGO,HURTO_PATRIMONIAL,Comisaria_1_Familia,2023,58,1.1,10,0,456,1,1,3,0,453,440.0,Medio
EXP-01137,CARTAGO,ALIMENTOS,Comisaria_2_Familia,2023,58,0.9,7,1,453,1,0,3,1,453,341.0,Medio
EXP-03625,CALI,ALIMENTOS,Comisaria_1_Familia,2023,82,1.1,10,0,420,1,0,1,0,453,412.5,Medio
EXP-01852,BUENAVENTURA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,89,1.05,7,1,461,1,0,0,6,452,378.75,Medio
EXP-03757,PALMIRA,ALIMENTOS,Juzgado_Penal_Municipal_1,2021,74,1.25,10,0,459,1,0,8,5,452,433.0,Medio
EXP-04498,TULUA,ALIMENTOS,Juzgado_Penal_Municipal_1,2023,71,1.25,6,1,510,1,0,11,5,452,433.0,Medio
EXP-00317,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2024,82,1.05,7,1,461,0,1,1,6,451,409.5,Medio
EXP-01921,CANDELARIA,ALIMENTOS,Juzgado_Penal_Municipal_1,2021,48,1.25,7,1,459,1,0,2,5,451,433.0,Medio
EXP-04591,CANDELARIA,ALIMENTOS,Comisaria_2_Familia,2024,48,0.9,7,1,443,1,0,2,1,450,341.0,Medio
EXP-02186,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,53,0.95,7,1,590,1,1,6,4,449,422.5,Medio
EXP-03537,TULUA,ALIMENTOS,Juzgado_3_Familia,2023,71,0.95,7,1,385,1,0,11,4,449,362.0,Medio
EXP-01306,YUMBO,HURTO_PATRIMONIAL,Juzgado_3_Familia,2023,62,0.95,10,0,429,1,1,12,4,448,422.5,Medio
EXP-01866,BUENAVENTURA,ALIMENTOS,Comisaria_1_Familia,2020,89,1.1,10,0,476,1,0,0,0,448,412.5,Medio
EXP-03754,BUENAVENTURA,ALIMENTOS,Comisaria_1_Familia,2020,89,1.1,10,0,453,1,0,0,0,448,412.5,Medio
EXP-00556,PRADERA,ALIMENTOS,Juzgado_3_Familia,2024,38,0.95,7,1,474,1,0,9,4,447,362.0,Medio
EXP-00746,TULUA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2021,71,0.9,10,0,413,1,1,11,1,447,388.25,Medio
EXP-01831,CANDELARIA,ALIMENTOS,Juzgado_3_Familia,2020,48,0.95,11,0,453,1,0,2,4,447,362.0,Medio
EXP-04710,ZARZAL,ALIMENTOS,Juzgado_2_Familia,2024,33,1.2,10,0,410,1,0,13,3,447,410.0,Medio
EXP-01680,SEVILLA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,35,0.95,7,1,473,1,1,10,4,446,422.5,Medio
EXP-01993,SEVILLA,ALIMENTOS,Juzgado_3_Familia,2023,35,0.95,7,1,494,1,0,10,4,446,362.0,Medio
EXP-03610,CALI,ALIMENTOS,Juzgado_2_Familia,2024,82,1.2,10,0,466,1,0,1,3,446,410.0,Medio
EXP-04146,CALI,ALIMENTOS,Juzgado_2_Familia,2024,82,1.2,10,0,495,1,0,1,3,446,410.0,Medio
EXP-04208,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia,2020,82,0.9,10,0,437,1,1,1,1,446,388.25,Medio
EXP-00048,SEVILLA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,35,1.05,7,1,434,1,0,10,6,444,378.75,Medio
EXP-00219,YUMBO,ALIMENTOS,Juzgado_2_Familia,2022,62,1.2,10,0,390,1,0,12,3,444,410.0,Medio
EXP-00356,CARTAGO,ALIMENTOS,Juzgado_2_Familia,2024,58,1.2,10,0,396,1,0,3,3,444,410.0,Medio
EXP-00447,CANDELARIA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2024,48,0.9,7,1,397,1,1,2,1,444,388.25,Medio
EXP-01109,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,82,1.05,7,1,463,1,0,1,6,444,378.75,Medio
EXP-02610,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1,2023,82,1.25,10,0,457,1,0,1,5,444,433.0,Medio
EXP-02639,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,53,1.05,7,1,431,1,0,6,6,444,378.75,Medio
EXP-03588,PALMIRA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2021,74,0.95,10,0,423,1,1,8,4,444,422.5,Medio
EXP-03829,TULUA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2023,71,1.25,11,0,436,1,2,11,5,444,318.25,Medio
EXP-04780,TULUA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2022,71,0.9,7,1,487,1,1,11,1,444,388.25,Medio
EXP-00310,PRADERA,ALIMENTOS,Comisaria_1_Familia,2023,38,1.1,7,1,457,1,0,9,0,443,412.5,Medio
EXP-01441,TULUA,ALIMENTOS,Juzgado_2_Familia,2023,71,1.2,6,1,481,1,0,11,3,443,410.0,Medio
EXP-03564,CARTAGO,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,58,1.05,7,1,408,1,0,3,6,443,378.75,Medio
EXP-04159,PRADERA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2023,38,1.1,10,0,512,1,1,9,0,443,440.0,Medio
EXP-00820,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_1,2020,89,1.25,10,0,425,1,3,0,5,442,306.0,Medio
EXP-04987,CALI,ALIMENTOS,Juzgado_2_Familia,2023,82,1.2,6,1,505,1,0,1,3,442,410.0,Medio
EXP-00864,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2024,53,1.05,7,1,553,1,1,6,6,441,409.5,Medio
EXP-01582,BUENAVENTURA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,89,1.05,6,1,453,1,0,0,6,441,378.75,Medio
EXP-01992,BUENAVENTURA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,89,1.05,6,1,491,1,0,0,6,441,378.75,Medio
EXP-03209,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2024,53,1.05,7,1,420,0,1,6,6,441,409.5,Medio
EXP-03253,BUENAVENTURA,ALIMENTOS,Juzgado_3_Familia,2022,89,0.95,6,1,362,1,0,0,4,441,362.0,Medio
EXP-04404,CARTAGO,ALIMENTOS,Comisaria_1_Familia,2024,58,1.1,10,0,471,1,0,3,0,441,412.5,Medio
EXP-04632,YUMBO,ALIMENTOS,Comisaria_1_Familia,2023,62,1.1,10,0,439,1,0,12,0,441,412.5,Medio
EXP-00122,FLORIDA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,44,1.05,10,0,410,1,0,5,6,440,378.75,Medio
EXP-02719,PALMIRA,ALIMENTOS,Comisaria_2_Familia,2024,74,0.9,10,0,420,1,0,8,1,440,341.0,Medio
EXP-03005,SEVILLA,ALIMENTOS,Juzgado_2_Familia,2023,35,1.2,10,0,405,1,0,10,3,440,410.0,Medio
EXP-03968,CARTAGO,ALIMENTOS,Juzgado_2_Familia,2021,58,1.2,10,0,479,1,0,3,3,440,410.0,Medio
EXP-04041,PALMIRA,ALIMENTOS,Comisaria_2_Familia,2024,74,0.9,10,0,424,1,0,8,1,440,341.0,Medio
EXP-00458,SEVILLA,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,35,1.25,10,0,412,1,0,10,5,439,433.0,Medio
EXP-02363,SEVILLA,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,35,1.25,10,0,488,1,0,10,5,439,433.0,Medio
EXP-00490,PALMIRA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2023,74,1.05,6,1,553,1,1,8,6,438,409.5,Medio
EXP-01840,JAMUNDI,ALIMENTOS,Comisaria_1_Familia,2020,67,1.1,7,1,390,1,0,7,0,438,412.5,Medio
EXP-03052,JAMUNDI,ALIMENTOS,Juzgado_2_Familia,2024,67,1.2,6,1,326,0,0,7,3,438,410.0,Medio
EXP-00390,YUMBO,HURTO_PATRIMONIAL,Comisaria_2_Familia,2021,62,0.9,9,0,471,1,1,12,1,437,388.25,Medio
EXP-00572,CARTAGO,HURTO_PATRIMONIAL,Juzgado_3_Familia,2023,58,0.95,10,0,389,1,1,3,4,437,422.5,Medio
EXP-01371,SEVILLA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,35,1.05,10,0,450,1,0,10,6,437,378.75,Medio
EXP-01425,ZARZAL,ALIMENTOS,Juzgado_2_Familia,2022,33,1.2,6,1,499,1,0,13,3,437,410.0,Medio
EXP-04947,CALI,ALIMENTOS,Juzgado_3_Familia,2022,82,0.95,10,0,428,1,0,1,4,437,362.0,Medio
EXP-00316,ZARZAL,ALIMENTOS,Comisaria_1_Familia,2024,33,1.1,7,1,449,1,0,13,0,436,412.5,Medio
EXP-00461,ZARZAL,ALIMENTOS,Comisaria_1_Familia,2024,33,1.1,7,1,386,1,0,13,0,436,412.5,Medio
EXP-00485,CANDELARIA,ALIMENTOS,Juzgado_2_Familia,2024,48,1.2,10,0,402,1,0,2,3,436,410.0,Medio
EXP-01319,CARTAGO,HURTO_PATRIMONIAL,Juzgado_3_Familia,2021,58,0.95,10,0,440,1,1,3,4,436,422.5,Medio
EXP-01942,ZARZAL,HURTO_PATRIMONIAL,Juzgado_3_Familia,2020,33,0.95,11,0,382,1,1,13,4,436,422.5,Medio
EXP-02529,PALMIRA,ALIMENTOS,Juzgado_3_Familia,2024,74,0.95,6,1,382,0,0,8,4,436,362.0,Medio
EXP-02633,PALMIRA,ALIMENTOS,Juzgado_3_Familia,2024,74,0.95,6,1,457,1,0,8,4,436,362.0,Medio
EXP-03457,TULUA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2020,71,0.9,8,1,382,1,1,11,1,436,388.25,Medio
EXP-00993,SEVILLA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2020,35,0.95,11,0,438,1,1,10,4,435,422.5,Medio
EXP-02957,FLORIDA,ALIMENTOS,Juzgado_2_Familia,2023,44,1.2,6,1,422,1,0,5,3,435,410.0,Medio
EXP-03250,BUENAVENTURA,ALIMENTOS,Juzgado_3_Familia,2023,89,0.95,10,0,412,1,0,0,4,435,362.0,Medio
EXP-03276,CARTAGO,ALIMENTOS,Juzgado_2_Familia,2021,58,1.2,6,1,435,1,0,3,3,435,410.0,Medio
EXP-00246,YUMBO,ALIMENTOS,Comisaria_1_Familia,2024,62,1.1,6,1,352,1,0,12,0,434,412.5,Medio
EXP-01032,JAMUNDI,ALIMENTOS,Juzgado_3_Familia,2023,67,0.95,10,0,472,1,0,7,4,434,362.0,Medio
EXP-01707,FLORIDA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2020,44,0.9,7,1,442,1,1,5,1,433,388.25,Medio
EXP-00627,JAMUNDI,ALIMENTOS,Juzgado_3_Familia,2020,67,0.95,7,1,468,1,0,7,4,432,362.0,Medio
EXP-01902,GUADALAJARA DE BUGA,ALIMENTOS,Comisaria_1_Familia,2023,53,1.1,6,1,417,1,0,6,0,432,412.5,Medio
EXP-00406,BUENAVENTURA,ALIMENTOS,Juzgado_3_Familia,2024,89,0.95,6,1,410,1,0,0,4,431,362.0,Medio
EXP-01442,BUENAVENTURA,ALIMENTOS,Juzgado_3_Familia,2023,89,0.95,6,1,468,1,0,0,4,431,362.0,Medio
EXP-00829,CANDELARIA,ALIMENTOS,Juzgado_2_Familia,2023,48,1.2,6,1,421,1,0,2,3,430,410.0,Medio
EXP-01313,ZARZAL,ALIMENTOS,Juzgado_2_Familia,2024,33,1.2,6,1,358,1,0,13,3,430,410.0,Medio
EXP-02133,FLORIDA,ALIMENTOS,Comisaria_1_Familia,2022,44,1.1,6,1,468,1,0,5,0,430,412.5,Medio
EXP-03082,CANDELARIA,ALIMENTOS,Juzgado_2_Familia,2023,48,1.2,6,1,489,1,0,2,3,430,410.0,Medio
EXP-04540,FLORIDA,ALIMENTOS,Comisaria_1_Familia,2022,44,1.1,6,1,383,1,0,5,0,430,412.5,Medio
EXP-04883,CANDELARIA,ALIMENTOS,Juzgado_2_Familia,2024,48,1.2,6,1,408,1,0,2,3,430,410.0,Medio
EXP-02886,TULUA,ALIMENTOS,Comisaria_1_Familia,2024,71,1.1,6,1,482,1,0,11,0,428,412.5,Medio
EXP-01826,EL CERRITO,ALIMENTOS,Comisaria_1_Familia,2024,41,1.1,10,0,380,1,0,4,0,427,412.5,Medio
EXP-04117,CARTAGO,ALIMENTOS,Juzgado_3_Familia,2024,58,0.95,6,1,298,1,0,3,4,427,362.0,Medio
EXP-00062,CARTAGO,HURTO_PATRIMONIAL,Juzgado_3_Familia,2023,58,0.95,6,1,413,1,1,3,4,426,422.5,Medio
EXP-01267,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_Penal_Municipal_2,2020,53,1.05,7,1,378,1,0,6,6,425,378.75,Medio
EXP-01356,PRADERA,ALIMENTOS,Juzgado_2_Familia,2021,38,1.2,6,1,475,1,0,9,3,425,410.0,Medio
EXP-03706,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,82,1.05,6,1,368,1,0,1,6,425,378.75,Medio
EXP-03125,FLORIDA,ALIMENTOS,Comisaria_1_Familia,2021,44,1.1,10,0,387,1,0,5,0,424,412.5,Medio
EXP-03075,YUMBO,ALIMENTOS,Comisaria_1_Familia,2020,62,1.1,6,1,510,1,0,12,0,423,412.5,Medio
EXP-00223,YUMBO,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,62,1.05,9,0,315,1,0,12,6,422,378.75,Medio
EXP-00353,YUMBO,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,62,1.05,9,0,493,1,0,12,6,422,378.75,Medio
EXP-02426,JAMUNDI,ALIMENTOS,Juzgado_3_Familia,2024,67,0.95,6,1,347,1,0,7,4,422,362.0,Medio
EXP-02585,JAMUNDI,ALIMENTOS,Juzgado_3_Familia,2024,67,0.95,6,1,397,1,0,7,4,422,362.0,Medio
EXP-00908,JAMUNDI,ALIMENTOS,Comisaria_1_Familia,2024,67,1.1,6,1,417,1,0,7,0,421,412.5,Medio
EXP-01795,EL CERRITO,ALIMENTOS,Juzgado_3_Familia,2023,41,0.95,6,1,408,0,0,4,4,421,362.0,Medio
EXP-03196,CARTAGO,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,58,1.05,6,1,364,1,0,3,6,421,378.75,Medio
EXP-04510,JAMUNDI,ALIMENTOS,Comisaria_1_Familia,2023,67,1.1,6,1,378,1,0,7,0,421,412.5,Medio
EXP-04685,FLORIDA,ALIMENTOS,Juzgado_3_Familia,2020,44,0.95,7,1,348,1,0,5,4,421,362.0,Medio
EXP-03105,CALI,VIF,Juzgado_Penal_Municipal_1,2024,82,1.25,10,0,400,1,3,1,5,420,306.0,Medio
EXP-03181,ZARZAL,ALIMENTOS,Juzgado_3_Familia,2021,33,0.95,10,0,438,1,0,13,4,420,362.0,Medio
EXP-03208,FLORIDA,ALIMENTOS,Comisaria_1_Familia,2021,44,1.1,6,1,378,1,0,5,0,419,412.5,Medio
EXP-04056,CALI,ALIMENTOS,Comisaria_1_Familia,2023,82,1.1,9,0,418,1,0,1,0,418,412.5,Medio
EXP-04068,CALI,ALIMENTOS,Comisaria_1_Familia,2021,82,1.1,9,0,405,1,0,1,0,418,412.5,Medio
EXP-04588,JAMUNDI,ALIMENTOS,Comisaria_2_Familia,2022,67,0.9,6,1,502,1,0,7,1,418,341.0,Medio
EXP-04754,CALI,ALIMENTOS,Comisaria_1_Familia,2024,82,1.1,9,0,388,1,0,1,0,418,412.5,Medio
EXP-01666,YUMBO,HURTO_PATRIMONIAL,Comisaria_2_Familia,2023,62,0.9,9,0,422,1,1,12,1,417,388.25,Medio
EXP-02667,CALI,VIF,Juzgado_1_Familia,2023,82,1.35,10,0,423,1,3,1,2,417,325.75,Medio
EXP-03761,CALI,VIF,Juzgado_1_Familia,2023,82,1.35,10,0,512,1,3,1,2,417,325.75,Medio
EXP-03202,CARTAGO,ALIMENTOS,Juzgado_3_Familia,2021,58,0.95,6,1,491,1,0,3,4,416,362.0,Medio
EXP-04334,TULUA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2022,71,1.05,9,0,409,1,1,11,6,416,409.5,Medio
EXP-01872,BUENAVENTURA,ALIMENTOS,Comisaria_2_Familia,2023,89,0.9,6,1,379,1,0,0,1,415,341.0,Medio
EXP-02082,CALI,ALIMENTOS,Comisaria_1_Familia,2022,82,1.1,9,0,461,1,0,1,0,415,412.5,Medio
EXP-04322,JAMUNDI,ALIMENTOS,Comisaria_2_Familia,2023,67,0.9,6,1,442,1,0,7,1,415,341.0,Medio
EXP-04443,JAMUNDI,ALIMENTOS,Comisaria_2_Familia,2024,67,0.9,6,1,348,0,0,7,1,415,341.0,Medio
EXP-01552,CANDELARIA,ALIMENTOS,Comisaria_2_Familia,2022,48,0.9,6,1,413,1,0,2,1,414,341.0,Medio
EXP-04303,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2024,82,1.05,9,0,398,1,1,1,6,414,409.5,Medio
EXP-01909,YUMBO,ALIMENTOS,Comisaria_2_Familia,2024,62,0.9,6,1,394,1,0,12,1,413,341.0,Medio
EXP-02118,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_1,2021,89,1.25,9,0,409,1,3,0,5,413,306.0,Medio
EXP-02946,GUADALAJARA DE BUGA,ALIMENTOS,Comisaria_2_Familia,2023,53,0.9,6,1,411,1,0,6,1,413,341.0,Medio
