expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado,tipo_proceso_enc,municipio_enc,despacho_enc,duracion_estimada,p75_duracion,riesgo
EXP-00675,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2021,6.6,1.05,7,1,514,1,1,20,6,480,478.0,Medio
EXP-03047,CALI,SUSTANCIAS,Juzgado_1_Familia,2024,70.34,1.35,7,0,300,0,2,8,2,480,333.0,Medio
EXP-05201,CALI,ALIMENTOS,Comisaria_1_Familia,2021,70.34,1.1,4,0,445,0,0,8,0,480,459.0,Medio
EXP-05292,CALI,ALIMENTOS,Juzgado_2_Familia,2022,70.34,1.2,3,0,498,1,0,8,3,480,474.25,Medio
EXP-08618,FLORIDA,ALIMENTOS,Juzgado_2_Familia,2024,0.8,1.2,14,1,519,1,0,17,3,480,474.25,Medio
EXP-10592,CALI,SUSTANCIAS,Juzgado_1_Familia,2024,70.34,1.35,7,0,537,1,2,8,2,480,333.0,Medio
EXP-00375,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,70.34,1.05,5,0,503,1,0,8,6,479,439.0,Medio
EXP-01182,CALI,ALIMENTOS,Comisaria_1_Familia,2022,70.34,1.1,3,0,483,1,0,8,0,479,459.0,Medio
EXP-01646,CALI,ALIMENTOS,Comisaria_1_Familia,2020,70.34,1.1,4,0,539,1,0,8,0,479,459.0,Medio
EXP-05525,CALI,ALIMENTOS,Juzgado_2_Familia,2023,70.34,1.2,1,0,491,1,0,8,3,479,474.25,Medio
EXP-06184,CALI,ALIMENTOS,Juzgado_2_Familia,2024,70.34,1.2,1,0,489,1,0,8,3,479,474.25,Medio
EXP-07903,CALI,ALIMENTOS,Juzgado_2_Familia,2023,70.34,1.2,1,0,515,1,0,8,3,479,474.25,Medio
EXP-08127,CALI,ALIMENTOS,Juzgado_2_Familia,2023,70.34,1.2,1,0,507,1,0,8,3,479,474.25,Medio
EXP-08894,PALMIRA,ALIMENTOS,Juzgado_2_Familia,2020,11.54,1.2,7,1,508,1,0,26,3,479,474.25,Medio
EXP-09124,CALI,ALIMENTOS,Comisaria_1_Familia,2022,70.34,1.1,3,0,518,1,0,8,0,479,459.0,Medio
EXP-09886,CALI,ALIMENTOS,Juzgado_2_Familia,2024,70.34,1.2,1,0,510,1,0,8,3,479,474.25,Medio
EXP-11985,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,70.34,1.05,5,0,467,0,0,8,6,479,439.0,Medio
EXP-00217,CALI,ALIMENTOS,Comisaria_1_Familia,2022,70.34,1.1,4,0,526,1,0,8,0,478,459.0,Medio
EXP-05217,CALI,ALIMENTOS,Juzgado_3_Familia,2024,70.34,0.95,9,0,512,1,0,8,4,478,410.0,Medio
EXP-05466,CALI,VIF,Juzgado_1_Familia,2022,70.34,1.35,8,0,506,1,3,8,2,478,327.75,Medio
EXP-06539,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,70.34,1.05,6,0,473,1,0,8,6,478,439.0,Medio
EXP-06561,CALI,ALIMENTOS,Comisaria_1_Familia,2022,70.34,1.1,4,0,411,0,0,8,0,478,459.0,Medio
EXP-07479,EL CERRITO,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,1.1,1.05,15,1,549,1,0,15,6,478,439.0,Medio
EXP-08087,ARGELIA,ALIMENTOS,Comisaria_1_Familia,2021,0.2,1.1,16,1,518,1,0,3,0,478,459.0,Medio
EXP-10355,CALI,ALIMENTOS,Comisaria_1_Familia,2022,70.34,1.1,4,0,466,1,0,8,0,478,459.0,Medio
EXP-10360,CALI,VIF,Juzgado_1_Familia,2022,70.34,1.35,8,0,536,1,3,8,2,478,327.75,Medio
EXP-00541,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,70.34,0.95,5,0,544,1,1,8,4,477,451.0,Medio
EXP-01334,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,70.34,0.95,5,0,484,1,1,8,4,477,451.0,Medio
EXP-03173,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,70.34,0.95,5,0,462,1,1,8,4,477,451.0,Medio
EXP-03846,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2023,70.34,0.95,5,0,517,1,1,8,4,477,451.0,Medio
EXP-05522,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,70.34,0.95,5,0,516,1,1,8,4,477,451.0,Medio
EXP-06630,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,70.34,1.05,6,0,505,1,0,8,6,477,439.0,Medio
EXP-07928,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2023,70.34,0.95,5,0,478,1,1,8,4,477,451.0,Medio
EXP-08357,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2023,70.34,0.95,5,0,511,1,1,8,4,477,451.0,Medio
EXP-08723,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2023,70.34,0.95,5,0,399,0,1,8,4,477,451.0,Medio
EXP-09365,CALI,SUSTANCIAS,Juzgado_2_Familia,2020,70.34,1.2,20,0,627,1,2,8,3,477,319.0,Medio
EXP-10742,CALI,ALIMENTOS,Juzgado_3_Familia,2022,70.34,0.95,8,0,504,1,0,8,4,477,410.0,Medio
EXP-02296,YOTOCO,ALIMENTOS,Juzgado_3_Familia,2023,0.58,0.95,13,1,491,1,0,39,4,476,410.0,Medio
EXP-11660,CALI,ALIMENTOS,Juzgado_2_Familia,2021,70.34,1.2,2,0,526,1,0,8,3,476,474.25,Medio
EXP-00389,CALI,ALIMENTOS,Comisaria_2_Familia,2020,70.34,0.9,10,0,495,1,0,8,1,475,406.0,Medio
EXP-01201,CALI,ALIMENTOS,Comisaria_1_Familia,2023,70.34,1.1,2,0,470,1,0,8,0,475,459.0,Medio
EXP-01355,CALI,ALIMENTOS,Juzgado_2_Familia,2022,70.34,1.2,2,0,510,1,0,8,3,475,474.25,Medio
EXP-03431,CALI,ALIMENTOS,Juzgado_2_Familia,2022,70.34,1.2,2,0,502,1,0,8,3,475,474.25,Medio
EXP-04857,CALI,ALIMENTOS,Comisaria_1_Familia,2024,70.34,1.1,2,0,504,1,0,8,0,475,459.0,Medio
EXP-05152,CALI,ALIMENTOS,Comisaria_1_Familia,2023,70.34,1.1,2,0,496,1,0,8,0,475,459.0,Medio
EXP-06784,CALI,ALIMENTOS,Juzgado_2_Familia,2020,70.34,1.2,2,0,513,1,0,8,3,475,474.25,Medio
EXP-09082,CALI,ALIMENTOS,Comisaria_1_Familia,2023,70.34,1.1,2,0,404,0,0,8,0,475,459.0,Medio
EXP-09149,CALI,SUSTANCIAS,Juzgado_2_Familia,2024,70.34,1.2,9,0,538,1,2,8,3,475,319.0,Medio
EXP-10362,CALI,ALIMENTOS,Comisaria_2_Familia,2021,70.34,0.9,10,0,361,0,0,8,1,475,406.0,Medio
EXP-10398,EL CAIRO,ALIMENTOS,Juzgado_2_Familia,2023,0.1,1.2,8,1,485,1,0,14,3,475,474.25,Medio
EXP-00039,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,70.34,0.95,6,0,554,1,1,8,4,474,451.0,Medio
EXP-00948,CALI,SUSTANCIAS,Juzgado_1_Familia,2021,70.34,1.35,6,0,535,1,2,8,2,474,333.0,Medio
EXP-00980,CALI,SUSTANCIAS,Juzgado_1_Familia,2024,70.34,1.35,5,0,529,1,2,8,2,474,333.0,Medio
EXP-01299,CALI,SUSTANCIAS,Juzgado_1_Familia,2021,70.34,1.35,6,0,536,1,2,8,2,474,333.0,Medio
EXP-01581,CALI,SUSTANCIAS,Juzgado_2_Familia,2024,70.34,1.2,8,0,497,1,2,8,3,474,319.0,Medio
EXP-01733,CALI,SUSTANCIAS,Juzgado_2_Familia,2024,70.34,1.2,8,0,514,1,2,8,3,474,319.0,Medio
EXP-02413,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,70.34,0.95,6,0,462,1,1,8,4,474,451.0,Medio
EXP-02808,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,70.34,0.95,6,0,503,1,1,8,4,474,451.0,Medio
EXP-03806,CALI,SUSTANCIAS,Juzgado_1_Familia,2024,70.34,1.35,5,0,506,1,2,8,2,474,333.0,Medio
EXP-08092,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,70.34,0.95,6,0,225,0,1,8,4,474,451.0,Medio
EXP-08708,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,70.34,0.95,6,0,541,1,1,8,4,474,451.0,Medio
EXP-11390,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2023,70.34,0.95,6,0,518,1,1,8,4,474,451.0,Medio
EXP-00488,CALI,ALIMENTOS,Comisaria_1_Familia,2023,70.34,1.1,1,0,467,1,0,8,0,473,459.0,Medio
EXP-00568,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2021,70.34,0.95,4,0,442,1,1,8,4,473,451.0,Medio
EXP-01810,CALI,ALIMENTOS,Comisaria_1_Familia,2023,70.34,1.1,1,0,304,0,0,8,0,473,459.0,Medio
EXP-02253,CALI,ALIMENTOS,Juzgado_3_Familia,2024,70.34,0.95,10,0,513,1,0,8,4,473,410.0,Medio
EXP-02863,CALI,ALIMENTOS,Comisaria_1_Familia,2021,70.34,1.1,2,0,504,1,0,8,0,473,459.0,Medio
EXP-04222,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2020,70.34,0.95,4,0,494,1,1,8,4,473,451.0,Medio
EXP-04540,CALI,ALIMENTOS,Comisaria_1_Familia,2023,70.34,1.1,1,0,482,1,0,8,0,473,459.0,Medio
EXP-04678,CALI,ALIMENTOS,Comisaria_1_Familia,2021,70.34,1.1,2,0,464,1,0,8,0,473,459.0,Medio
EXP-04719,CALI,ALIMENTOS,Comisaria_1_Familia,2023,70.34,1.1,1,0,466,1,0,8,0,473,459.0,Medio
EXP-07150,CALI,ALIMENTOS,Comisaria_1_Familia,2024,70.34,1.1,1,0,485,1,0,8,0,473,459.0,Medio
EXP-08124,CALI,ALIMENTOS,Comisaria_1_Familia,2023,70.34,1.1,1,0,479,1,0,8,0,473,459.0,Medio
EXP-09247,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2021,70.34,0.95,4,0,507,1,1,8,4,473,451.0,Medio
EXP-09306,CALI,ALIMENTOS,Comisaria_1_Familia,2024,70.34,1.1,1,0,512,1,0,8,0,473,459.0,Medio
EXP-09857,FLORIDA,ALIMENTOS,Comisaria_2_Familia,2023,0.8,0.9,17,1,534,1,0,17,1,473,406.0,Medio
EXP-00255,CALI,ALIMENTOS,Comisaria_1_Familia,2022,70.34,1.1,2,0,480,1,0,8,0,472,459.0,Medio
EXP-07011,CALI,VIF,Juzgado_1_Familia,2021,70.34,1.35,7,0,517,1,3,8,2,472,327.75,Medio
EXP-07896,CALI,ALIMENTOS,Comisaria_1_Familia,2022,70.34,1.1,1,0,496,1,0,8,0,472,459.0,Medio
EXP-11165,CALI,VIF,Juzgado_1_Familia,2021,70.34,1.35,7,0,508,1,3,8,2,472,327.75,Medio
EXP-04498,CALI,SUSTANCIAS,Juzgado_1_Familia,2023,70.34,1.35,6,0,451,0,2,8,2,471,333.0,Medio
EXP-10346,CALI,SUSTANCIAS,Juzgado_1_Familia,2023,70.34,1.35,6,0,553,1,2,8,2,471,333.0,Medio
EXP-00892,LA VICTORIA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,0.1666666666666666,0.95,8,1,436,1,1,24,4,470,451.0,Medio
EXP-01305,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,70.34,0.95,4,0,479,1,1,8,4,470,451.0,Medio
EXP-02383,CALI,SUSTANCIAS,Juzgado_1_Familia,2022,70.34,1.35,7,0,219,0,2,8,2,470,333.0,Medio
EXP-02556,CALI,ALIMENTOS,Comisaria_1_Familia,2021,70.34,1.1,1,0,474,1,0,8,0,470,459.0,Medio
EXP-03409,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1,2022,70.34,1.25,8,0,557,1,2,8,5,470,332.0,Medio
EXP-06239,CALI,ALIMENTOS,Comisaria_1_Familia,2021,70.34,1.1,1,0,466,1,0,8,0,470,459.0,Medio
EXP-06412,CALI,ALIMENTOS,Comisaria_1_Familia,2021,70.34,1.1,1,0,467,1,0,8,0,470,459.0,Medio
EXP-07026,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1,2022,70.34,1.25,8,0,528,1,2,8,5,470,332.0,Medio
EXP-07093,SIN_DATO,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,2.2,0.95,13,1,528,1,1,33,4,470,451.0,Medio
EXP-09272,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,70.34,0.95,4,0,500,1,1,8,4,470,451.0,Medio
EXP-10095,CALI,ALIMENTOS,Comisaria_1_Familia,2021,70.34,1.1,1,0,482,1,0,8,0,470,459.0,Medio
EXP-10932,CALI,ALIMENTOS,Comisaria_1_Familia,2021,70.34,1.1,1,0,475,1,0,8,0,470,459.0,Medio
EXP-11656,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1,2022,70.34,1.25,8,0,516,1,2,8,5,470,332.0,Medio
EXP-03702,CALI,ALIMENTOS,Comisaria_1_Familia,2020,70.34,1.1,1,0,488,1,0,8,0,469,459.0,Medio
EXP-03917,CALI,ALIMENTOS,Comisaria_1_Familia,2020,70.34,1.1,1,0,469,1,0,8,0,469,459.0,Medio
EXP-06075,TULUA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,3.34,0.95,13,1,514,1,1,36,4,469,451.0,Medio
EXP-08298,CALI,ALIMENTOS,Comisaria_1_Familia,2020,70.34,1.1,1,0,444,1,0,8,0,469,459.0,Medio
EXP-11721,CANDELARIA,ALIMENTOS,Comisaria_2_Familia,2023,3.08,0.9,17,1,510,1,0,10,1,469,406.0,Medio
EXP-00384,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2021,70.34,0.95,3,0,534,1,1,8,4,468,451.0,Medio
EXP-07388,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2021,70.34,0.95,3,0,427,1,1,8,4,468,451.0,Medio
EXP-01848,CALI,SUSTANCIAS,Juzgado_1_Familia,2024,70.34,1.35,4,0,528,1,2,8,2,467,333.0,Medio
EXP-04869,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,70.34,1.05,4,0,465,1,0,8,6,467,439.0,Medio
EXP-06285,CALI,SUSTANCIAS,Juzgado_1_Familia,2023,70.34,1.35,4,0,315,0,2,8,2,467,333.0,Medio
EXP-06853,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia,2021,70.34,0.9,6,0,510,1,1,8,1,467,445.0,Medio
EXP-07133,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2020,6.6,0.95,9,1,449,1,1,20,4,467,451.0,Medio
EXP-09125,CALI,SUSTANCIAS,Juzgado_2_Familia,2020,70.34,1.2,7,0,485,1,2,8,3,467,319.0,Medio
EXP-09867,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,70.34,1.05,4,0,481,1,0,8,6,467,439.0,Medio
EXP-10363,TULUA,ALIMENTOS,Comisaria_1_Familia,2020,3.34,1.1,12,1,491,1,0,36,0,467,459.0,Medio
EXP-11425,CAICEDONIA,ALIMENTOS,Comisaria_1_Familia,2020,1.28,1.1,12,1,490,1,0,7,0,467,459.0,Medio
EXP-01153,ZARZAL,ALIMENTOS,Comisaria_1_Familia,2023,1.12,1.1,12,1,509,1,0,41,0,466,459.0,Medio
EXP-04387,CALI,ALIMENTOS,Juzgado_3_Familia,2023,70.34,0.95,7,0,487,1,0,8,4,466,410.0,Medio
EXP-04765,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2023,70.34,0.95,3,0,511,1,1,8,4,466,451.0,Medio
EXP-05365,GINEBRA,ALIMENTOS,Comisaria_1_Familia,2020,0.6,1.1,14,1,545,1,0,18,0,466,459.0,Medio
EXP-10535,CARTAGO,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,5.56,0.95,12,1,528,1,1,11,4,466,451.0,Medio
EXP-11400,CALI,ALIMENTOS,Comisaria_2_Familia,2022,70.34,0.9,8,0,508,1,0,8,1,466,406.0,Medio
EXP-11924,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,70.34,0.95,3,0,476,1,1,8,4,466,451.0,Medio
EXP-00582,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,70.34,1.05,4,0,458,1,0,8,6,465,439.0,Medio
EXP-01255,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,70.34,1.05,4,0,459,1,0,8,6,465,439.0,Medio
EXP-05123,CALI,VIF,Juzgado_1_Familia,2023,70.34,1.35,7,0,488,1,3,8,2,465,327.75,Medio
EXP-05873,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,70.34,1.05,4,0,474,1,0,8,6,465,439.0,Medio
EXP-08050,CALI,VIF,Juzgado_1_Familia,2024,70.34,1.35,7,0,228,0,3,8,2,465,327.75,Medio
EXP-08273,CALI,VIF,Juzgado_1_Familia,2024,70.34,1.35,7,0,471,1,3,8,2,465,327.75,Medio
EXP-09153,CALI,ALIMENTOS,Comisaria_2_Familia,2020,70.34,0.9,7,0,477,1,0,8,1,465,406.0,Medio
EXP-10302,CALI,VIF,Juzgado_1_Familia,2023,70.34,1.35,7,0,283,0,3,8,2,465,327.75,Medio
EXP-11025,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2020,6.6,0.9,10,1,499,1,1,20,1,465,445.0,Medio
EXP-00950,CALI,VIF,Juzgado_1_Familia,2024,70.34,1.35,14,0,379,0,3,8,2,464,327.75,Medio
EXP-02359,CALI,SUSTANCIAS,Juzgado_1_Familia,2021,70.34,1.35,4,0,523,1,2,8,2,464,333.0,Medio
EXP-02385,CALI,SUSTANCIAS,Juzgado_1_Familia,2021,70.34,1.35,4,0,509,1,2,8,2,464,333.0,Medio
EXP-02957,CALI,ALIMENTOS,Comisaria_2_Familia,2023,70.34,0.9,9,0,490,1,0,8,1,464,406.0,Medio
EXP-07821,CALI,ALIMENTOS,Comisaria_2_Familia,2023,70.34,0.9,9,0,476,1,0,8,1,464,406.0,Medio
EXP-08312,TORO,ALIMENTOS,Comisaria_1_Familia,2024,0.1333333333333333,1.1,13,1,504,1,0,34,0,464,459.0,Medio
EXP-03981,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,70.34,1.05,3,0,451,1,0,8,6,463,439.0,Medio
EXP-04084,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,70.34,1.05,3,0,483,1,0,8,6,463,439.0,Medio
EXP-04851,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,70.34,0.95,15,0,587,1,1,8,4,463,451.0,Medio
EXP-06734,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,70.34,1.05,3,0,461,1,0,8,6,463,439.0,Medio
EXP-07643,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,70.34,1.05,3,0,492,1,0,8,6,463,439.0,Medio
EXP-08778,DAGUA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2021,1.3666666666666665,0.9,12,1,480,1,1,12,1,463,445.0,Medio
EXP-08798,JAMUNDI,ALIMENTOS,Comisaria_1_Familia,2022,2.64,1.1,11,1,508,1,0,21,0,463,459.0,Medio
EXP-09689,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2020,6.6,0.95,8,1,482,1,1,20,4,463,451.0,Medio
EXP-09914,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,70.34,1.05,3,0,517,1,0,8,6,463,439.0,Medio
EXP-10417,SIN_DATO,HURTO_PATRIMONIAL,Comisaria_2_Familia,2020,2.2,0.9,14,1,487,1,1,33,1,463,445.0,Medio
EXP-01529,CALI,ALIMENTOS,Comisaria_2_Familia,2024,70.34,0.9,10,0,491,1,0,8,1,462,406.0,Medio
EXP-04558,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2020,70.34,1.05,4,0,511,1,0,8,6,462,439.0,Medio
EXP-11792,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2020,70.34,1.05,4,0,522,1,0,8,6,462,439.0,Medio
EXP-04219,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2021,70.34,1.05,3,0,439,1,0,8,6,461,439.0,Medio
EXP-11806,CALI,ALIMENTOS,Comisaria_2_Familia,2024,70.34,0.9,8,0,520,1,0,8,1,461,406.0,Medio
EXP-02337,CALI,VIF,Juzgado_1_Familia,2021,70.34,1.35,5,0,533,1,3,8,2,460,327.75,Medio
EXP-04197,CALI,VIF,Juzgado_1_Familia,2021,70.34,1.35,5,0,485,1,3,8,2,460,327.75,Medio
EXP-04221,CALI,SUSTANCIAS,Juzgado_1_Familia,2024,70.34,1.35,3,0,345,0,2,8,2,460,333.0,Medio
EXP-05925,CAICEDONIA,ALIMENTOS,Comisaria_1_Familia,2023,1.28,1.1,11,1,492,1,0,7,0,460,459.0,Medio
EXP-06032,GUADALAJARA DE BUGA,ALIMENTOS,Comisaria_1_Familia,2022,6.6,1.1,12,1,542,1,0,20,0,460,459.0,Medio
EXP-06042,CARTAGO,HURTO_PATRIMONIAL,Comisaria_2_Familia,2023,5.56,0.9,9,1,477,1,1,11,1,460,445.0,Medio
EXP-06905,CALI,SUSTANCIAS,Juzgado_1_Familia,2024,70.34,1.35,2,0,486,1,2,8,2,460,333.0,Medio
EXP-07950,CALI,SUSTANCIAS,Juzgado_1_Familia,2020,70.34,1.35,3,0,481,1,2,8,2,460,333.0,Medio
EXP-07973,CALI,SUSTANCIAS,Juzgado_1_Familia,2020,70.34,1.35,3,0,487,1,2,8,2,460,333.0,Medio
EXP-09530,SIN_DATO,ALIMENTOS,Comisaria_1_Familia,2024,2.2,1.1,11,1,457,1,0,33,0,460,459.0,Medio
EXP-10732,CALI,SUSTANCIAS,Juzgado_1_Familia,2024,70.34,1.35,2,0,503,1,2,8,2,460,333.0,Medio
EXP-01519,CALI,VIF,Juzgado_1_Familia,2020,70.34,1.35,5,0,465,1,3,8,2,459,327.75,Medio
EXP-05908,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia,2024,70.34,0.9,5,0,313,0,1,8,1,459,445.0,Medio
EXP-07066,SEVILLA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,1.62,0.95,9,1,485,1,1,32,4,459,451.0,Medio
EXP-07782,CALI,SUSTANCIAS,Juzgado_1_Familia,2022,70.34,1.35,5,0,476,1,2,8,2,459,333.0,Medio
EXP-09804,CALI,SUSTANCIAS,Juzgado_1_Familia,2021,70.34,1.35,3,0,275,0,2,8,2,459,333.0,Medio
EXP-10076,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1,2023,70.34,1.25,7,0,531,1,2,8,5,459,332.0,Medio
EXP-01154,CALI,SUSTANCIAS,Juzgado_1_Familia,2021,70.34,1.35,2,0,481,1,2,8,2,458,333.0,Medio
EXP-01215,CALI,VIF,Juzgado_2_Familia,2024,70.34,1.2,9,0,476,1,3,8,3,458,309.0,Medio
EXP-01262,CALI,VIF,Juzgado_1_Familia,2024,70.34,1.35,5,0,484,1,3,8,2,458,327.75,Medio
EXP-03061,CALI,VIF,Juzgado_2_Familia,2024,70.34,1.2,9,0,475,1,3,8,3,458,309.0,Medio
EXP-03377,CALI,VIF,Juzgado_1_Familia,2024,70.34,1.35,5,0,466,1,3,8,2,458,327.75,Medio
EXP-03507,JAMUNDI,HURTO_PATRIMONIAL,Comisaria_2_Familia,2023,2.64,0.9,9,1,468,1,1,21,1,458,445.0,Medio
EXP-03777,CALI,VIF,Juzgado_1_Familia,2024,70.34,1.35,5,0,217,0,3,8,2,458,327.75,Medio
EXP-05039,CALI,VIF,Juzgado_2_Familia,2024,70.34,1.2,9,0,499,1,3,8,3,458,309.0,Medio
EXP-05446,CALI,VIF,Juzgado_1_Familia,2023,70.34,1.35,5,0,471,1,3,8,2,458,327.75,Medio
EXP-05569,CALI,VIF,Juzgado_2_Familia,2024,70.34,1.2,9,0,502,1,3,8,3,458,309.0,Medio
EXP-05668,CALI,VIF,Juzgado_2_Familia,2023,70.34,1.2,9,0,294,0,3,8,3,458,309.0,Medio
EXP-07036,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia,2022,70.34,0.9,5,0,308,0,1,8,1,458,445.0,Medio
EXP-07991,CALI,VIF,Juzgado_2_Familia,2023,70.34,1.2,9,0,497,1,3,8,3,458,309.0,Medio
EXP-08576,CALI,VIF,Juzgado_1_Familia,2024,70.34,1.35,5,0,445,0,3,8,2,458,327.75,Medio
EXP-10411,CALI,ALIMENTOS,Juzgado_3_Familia,2020,70.34,0.95,6,0,513,1,0,8,4,458,410.0,Medio
EXP-02438,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia,2024,70.34,0.9,6,0,537,1,1,8,1,457,445.0,Medio
EXP-11597,ZARZAL,HURTO_PATRIMONIAL,Comisaria_2_Familia,2023,1.12,0.9,8,1,499,1,1,41,1,457,445.0,Medio
EXP-00028,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,8,0,503,1,3,8,3,456,309.0,Medio
EXP-00083,CALI,VIF,Juzgado_2_Familia,2023,70.34,1.2,8,0,479,1,3,8,3,456,309.0,Medio
EXP-00831,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,9,0,512,1,3,8,3,456,309.0,Medio
EXP-01050,CALI,VIF,Juzgado_1_Familia,2023,70.34,1.35,6,0,529,1,3,8,2,456,327.75,Medio
EXP-03052,CALI,VIF,Juzgado_1_Familia,2023,70.34,1.35,6,0,426,0,3,8,2,456,327.75,Medio
EXP-04126,CALI,VIF,Juzgado_1_Familia,2023,70.34,1.35,6,0,490,1,3,8,2,456,327.75,Medio
EXP-04132,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2023,70.34,0.95,1,0,262,0,1,8,4,456,451.0,Medio
EXP-04591,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2023,70.34,0.95,1,0,480,1,1,8,4,456,451.0,Medio
EXP-04885,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,70.34,0.95,1,0,480,1,1,8,4,456,451.0,Medio
EXP-05504,CALI,VIF,Juzgado_1_Familia,2023,70.34,1.35,6,0,499,1,3,8,2,456,327.75,Medio
EXP-05686,CALI,VIF,Juzgado_1_Familia,2024,70.34,1.35,6,0,507,1,3,8,2,456,327.75,Medio
EXP-06341,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2020,70.34,0.95,1,0,476,1,1,8,4,456,451.0,Medio
EXP-06697,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,70.34,0.95,1,0,475,1,1,8,4,456,451.0,Medio
EXP-07198,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,70.34,0.95,1,0,443,1,1,8,4,456,451.0,Medio
EXP-08623,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,70.34,0.95,1,0,451,1,1,8,4,456,451.0,Medio
EXP-09172,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2020,70.34,0.95,2,0,503,1,1,8,4,456,451.0,Medio
EXP-09702,CALI,VIF,Juzgado_1_Familia,2023,70.34,1.35,6,0,498,1,3,8,2,456,327.75,Medio
EXP-11662,CALI,VIF,Juzgado_1_Familia,2023,70.34,1.35,6,0,519,1,3,8,2,456,327.75,Medio
