expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado
EXP-05531,CAICEDONIA,VIF,Juzgado_3_Familia,2021,1.28,0.95,4,0,136,0
EXP-05532,PALMIRA,SUSTANCIAS,Juzgado_3_Familia,2022,11.54,0.95,16,0,318,1
EXP-05533,CANDELARIA,VIF,Comisaria_2_Familia,2022,3.08,0.9,6,0,156,0
EXP-05534,BUENAVENTURA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2022,3.34,1.1,5,0,168,0
EXP-05535,ARGELIA,VIF,Comisaria_2_Familia,2020,0.2,0.9,10,0,221,1
EXP-05536,EL CERRITO,ALIMENTOS,Juzgado_2_Familia,2023,1.1,1.2,4,1,481,1
EXP-05537,CARTAGO,SUSTANCIAS,Juzgado_3_Familia,2023,5.56,0.95,14,0,142,0
EXP-05538,BUENAVENTURA,ALIMENTOS,Juzgado_1_Familia,2022,3.34,1.35,4,1,529,1
EXP-05539,YUMBO,VIF,Juzgado_1_Familia,2022,3.5,1.35,5,0,259,1
EXP-05540,TULUA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2021,3.34,1.1,20,0,337,0
EXP-05541,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,70.34,0.95,5,1,679,1
EXP-05542,TULUA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2022,3.34,1.35,4,1,522,1
EXP-05543,CALI,ALIMENTOS,Juzgado_1_Familia,2022,70.34,1.35,1,1,712,1
EXP-05544,ARGELIA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2020,0.2,0.95,7,0,299,1
EXP-05545,GINEBRA,ALIMENTOS,Comisaria_1_Familia,2020,0.6,1.1,9,1,440,1
EXP-05546,CARTAGO,HURTO_PATRIMONIAL,Comisaria_2_Familia,2021,5.56,0.9,5,0,306,1
EXP-05547,VERSALLES,VIF,Juzgado_Penal_Municipal_1,2024,0.1333333333333333,1.25,2,0,256,1
EXP-05548,CALI,VIF,Juzgado_1_Familia,2024,70.34,1.35,2,0,451,1
EXP-05549,EL CERRITO,HURTO_PATRIMONIAL,Juzgado_2_Familia,2023,1.1,1.2,2,0,345,1
EXP-05550,BUGALAGRANDE,ALIMENTOS,Comisaria_1_Familia,2024,0.2799999999999999,1.1,5,0,331,1
EXP-05551,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,6.6,1.05,6,0,299,1
EXP-05552,ALCALA,ALIMENTOS,Juzgado_2_Familia,2022,0.22,1.2,1,1,413,1
EXP-05553,GUADALAJARA DE BUGA,VIF,Juzgado_Penal_Municipal_1,2021,6.6,1.25,2,0,256,1
EXP-05554,PALMIRA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2021,11.54,1.35,10,1,664,1
EXP-05555,GUADALAJARA DE BUGA,VIF,Juzgado_1_Familia,2024,6.6,1.35,6,0,300,1
EXP-05556,GUACARI,VIF,Comisaria_2_Familia,2024,1.48,0.9,2,0,170,1
EXP-05557,BOLIVAR,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,0.2333333333333333,0.95,3,0,244,0
EXP-05558,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia,2022,70.34,1.35,3,0,573,1
EXP-05559,TULUA,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,3.34,1.25,1,0,288,1
EXP-05560,ZARZAL,VIF,Juzgado_Penal_Municipal_2,2024,1.12,1.05,9,0,268,1
EXP-05561,SAN PEDRO,ALIMENTOS,Comisaria_2_Familia,2023,0.3,0.9,4,0,149,0
EXP-05562,FLORIDA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,0.8,1.05,10,0,307,1
EXP-05563,BUENAVENTURA,VIF,Comisaria_2_Familia,2023,3.34,0.9,2,0,160,1
EXP-05564,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2023,6.6,1.1,7,1,544,1
EXP-05565,PALMIRA,ALIMENTOS,Comisaria_1_Familia,2024,11.54,1.1,2,0,313,1
EXP-05566,CALI,VIF,Juzgado_Penal_Municipal_2,2024,70.34,1.05,2,0,414,1
EXP-05567,GUADALAJARA DE BUGA,SUSTANCIAS,Comisaria_2_Familia,2021,6.6,0.9,7,0,249,1
EXP-05568,JAMUNDI,VIF,Comisaria_2_Familia,2021,2.64,0.9,7,0,213,1
EXP-05569,CALI,VIF,Juzgado_2_Familia,2024,70.34,1.2,9,0,502,1
EXP-05570,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,70.34,1.05,1,0,372,1
EXP-05571,PALMIRA,ALIMENTOS,Comisaria_1_Familia,2024,11.54,1.1,2,1,457,1
EXP-05572,CALIMA,ALIMENTOS,Comisaria_1_Familia,2023,0.3199999999999999,1.1,2,0,295,1
EXP-05573,GINEBRA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,0.6,1.05,1,0,254,1
EXP-05574,GUACARI,ALIMENTOS,Comisaria_1_Familia,2024,1.48,1.1,4,0,310,1
EXP-05575,SIN_DATO,VIF,Comisaria_2_Familia,2023,2.2,0.9,4,0,206,1
EXP-05576,CALI,ALIMENTOS,Juzgado_1_Familia,2024,70.34,1.35,8,1,692,1
EXP-05577,CALI,VIF,Juzgado_Penal_Municipal_1,2022,70.34,1.25,1,0,401,0
EXP-05578,EL CERRITO,ALIMENTOS,Juzgado_Penal_Municipal_1,2021,1.1,1.25,6,0,366,1
EXP-05579,VIJES,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2022,0.175,1.25,9,1,566,1
EXP-05580,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,70.34,0.95,2,0,517,1
EXP-05581,CALI,ALIMENTOS,Juzgado_3_Familia,2024,70.34,0.95,2,0,458,1
EXP-05582,CARTAGO,ALIMENTOS,Comisaria_1_Familia,2024,5.56,1.1,6,0,297,1
EXP-05583,ANDALUCIA,ALIMENTOS,Comisaria_1_Familia,2022,0.38,1.1,16,0,416,1
EXP-05584,CARTAGO,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,5.56,1.05,5,0,283,1
EXP-05585,ANSERMANUEVO,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,0.2,1.05,6,0,251,1
EXP-05586,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia,2020,70.34,1.2,2,0,555,1
EXP-05587,GUADALAJARA DE BUGA,SUSTANCIAS,Juzgado_2_Familia,2024,6.6,1.2,9,0,188,0
EXP-05588,PALMIRA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2022,11.54,1.2,6,0,177,0
EXP-05589,CALI,VIF,Juzgado_2_Familia,2022,70.34,1.2,7,0,488,1
EXP-05590,SIN_DATO,ALIMENTOS,Juzgado_3_Familia,2022,2.2,0.95,8,0,259,1
EXP-05591,SAN PEDRO,VIF,Juzgado_Penal_Municipal_1,2024,0.3,1.25,2,0,217,1
EXP-05592,CAICEDONIA,VIF,Juzgado_Penal_Municipal_1,2024,1.28,1.25,3,0,246,1
EXP-05593,SEVILLA,SUSTANCIAS,Juzgado_1_Familia,2023,1.62,1.35,6,0,290,1
EXP-05594,EL CAIRO,VIF,Juzgado_2_Familia,2024,0.1,1.2,5,0,100,0
EXP-05595,DAGUA,SUSTANCIAS,Comisaria_1_Familia,2021,1.3666666666666665,1.1,4,0,233,1
EXP-05596,PALMIRA,ALIMENTOS,Juzgado_3_Familia,2024,11.54,0.95,9,0,342,1
EXP-05597,VIJES,VIF,Juzgado_Penal_Municipal_1,2022,0.175,1.25,1,0,222,1
EXP-05598,CALI,VIF,Juzgado_1_Familia,2023,70.34,1.35,1,0,481,1
EXP-05599,CANDELARIA,ALIMENTOS,Juzgado_Penal_Municipal_2,2021,3.08,1.05,6,1,472,1
EXP-05600,EL CERRITO,ALIMENTOS,Juzgado_3_Familia,2023,1.1,0.95,3,0,264,1
EXP-05601,YUMBO,ALIMENTOS,Juzgado_1_Familia,2024,3.5,1.35,13,1,585,1
EXP-05602,PALMIRA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2023,11.54,1.1,2,0,358,1
EXP-05603,YUMBO,SUSTANCIAS,Juzgado_Penal_Municipal_2,2020,3.5,1.05,2,0,201,1
EXP-05604,ZARZAL,HURTO_PATRIMONIAL,Comisaria_2_Familia,2023,1.12,0.9,5,0,318,1
EXP-05605,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia,2022,70.34,1.2,1,0,528,1
EXP-05606,TULUA,VIF,Juzgado_1_Familia,2024,3.34,1.35,6,0,308,1
EXP-05607,GINEBRA,VIF,Juzgado_Penal_Municipal_2,2024,0.6,1.05,2,0,207,1
EXP-05608,CARTAGO,VIF,Juzgado_Penal_Municipal_2,2020,5.56,1.05,10,0,281,1
EXP-05609,ROLDANILLO,VIF,Comisaria_1_Familia,2024,1.26,1.1,10,0,236,0
EXP-05610,TRUJILLO,VIF,Juzgado_Penal_Municipal_2,2021,0.225,1.05,1,0,192,1
EXP-05611,BUENAVENTURA,VIF,Comisaria_1_Familia,2022,3.34,1.1,4,0,198,1
EXP-05612,CARTAGO,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,5.56,1.25,4,0,363,1
EXP-05613,BUENAVENTURA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2022,3.34,1.25,9,1,570,1
EXP-05614,PALMIRA,ALIMENTOS,Juzgado_1_Familia,2020,11.54,1.35,1,0,346,1
EXP-05615,CAICEDONIA,VIF,Juzgado_Penal_Municipal_1,2023,1.28,1.25,10,0,297,1
EXP-05616,PALMIRA,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,11.54,1.25,3,0,404,1
EXP-05617,BUENAVENTURA,ALIMENTOS,Juzgado_2_Familia,2021,3.34,1.2,7,1,490,1
EXP-05618,CALI,ALIMENTOS,Comisaria_2_Familia,2020,70.34,0.9,6,0,446,1
EXP-05619,PALMIRA,ALIMENTOS,Juzgado_1_Familia,2021,11.54,1.35,3,0,353,1
EXP-05620,LA UNION,ALIMENTOS,Juzgado_2_Familia,2021,0.575,1.2,2,1,411,1
EXP-05621,SEVILLA,VIF,Juzgado_2_Familia,2022,1.62,1.2,10,0,319,1
EXP-05622,BOLIVAR,SUSTANCIAS,Juzgado_3_Familia,2021,0.2333333333333333,0.95,1,0,180,1
EXP-05623,RESTREPO,HURTO_PATRIMONIAL,Juzgado_2_Familia,2020,0.24,1.2,1,0,296,1
EXP-05624,TULUA,VIF,Juzgado_3_Familia,2024,3.34,0.95,5,0,190,1
EXP-05625,PALMIRA,VIF,Juzgado_Penal_Municipal_2,2020,11.54,1.05,1,0,228,1
EXP-05626,PALMIRA,ALIMENTOS,Comisaria_1_Familia,2021,11.54,1.1,15,0,419,1
EXP-05627,FLORIDA,VIF,Juzgado_Penal_Municipal_2,2021,0.8,1.05,9,0,266,1
EXP-05628,TULUA,ALIMENTOS,Comisaria_1_Familia,2023,3.34,1.1,1,0,248,1
EXP-05629,CALI,ALIMENTOS,Juzgado_3_Familia,2022,70.34,0.95,2,0,453,1
EXP-05630,ARGELIA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,0.2,0.95,6,1,455,1
EXP-05631,BUENAVENTURA,ALIMENTOS,Juzgado_3_Familia,2020,3.34,0.95,5,1,406,1
EXP-05632,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia,2024,70.34,1.1,1,0,508,1
EXP-05633,CAICEDONIA,ALIMENTOS,Juzgado_1_Familia,2024,1.28,1.35,2,0,395,1
EXP-05634,PALMIRA,VIF,Juzgado_3_Familia,2022,11.54,0.95,9,0,267,1
EXP-05635,EL DOVIO,ALIMENTOS,Juzgado_1_Familia,2022,0.1,1.35,2,0,356,1
EXP-05636,CALI,ALIMENTOS,Comisaria_2_Familia,2024,70.34,0.9,4,0,459,1
EXP-05637,TULUA,VIF,Juzgado_2_Familia,2024,3.34,1.2,7,0,319,1
EXP-05638,ROLDANILLO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2020,1.26,1.25,2,1,474,1
EXP-05639,TULUA,VIF,Juzgado_1_Familia,2020,3.34,1.35,2,0,231,1
EXP-05640,CANDELARIA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2024,3.08,1.1,3,0,225,0
EXP-05641,PALMIRA,VIF,Comisaria_1_Familia,2024,11.54,1.1,1,0,156,0
EXP-05642,CALI,VIF,Comisaria_2_Familia,2020,70.34,0.9,9,0,420,1
EXP-05643,PALMIRA,ALIMENTOS,Juzgado_1_Familia,2023,11.54,1.35,1,1,510,1
EXP-05644,JAMUNDI,VIF,Juzgado_Penal_Municipal_1,2021,2.64,1.25,10,0,259,1
EXP-05645,PALMIRA,VIF,Juzgado_1_Familia,2023,11.54,1.35,4,0,299,1
EXP-05646,GINEBRA,VIF,Juzgado_Penal_Municipal_2,2024,0.6,1.05,10,0,293,1
EXP-05647,CANDELARIA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2020,3.08,0.95,5,0,327,1
EXP-05648,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_2,2021,3.34,1.05,11,0,279,1
EXP-05649,SIN_DATO,HURTO_PATRIMONIAL,Juzgado_2_Familia,2021,2.2,1.2,5,0,387,1
EXP-05650,BUGALAGRANDE,ALIMENTOS,Juzgado_2_Familia,2022,0.2799999999999999,1.2,1,1,393,1
EXP-05651,PALMIRA,VIF,Juzgado_2_Familia,2020,11.54,1.2,10,0,339,1
EXP-05652,LA VICTORIA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2023,0.1666666666666666,1.25,3,0,429,1
EXP-05653,CARTAGO,VIF,Comisaria_1_Familia,2023,5.56,1.1,3,0,249,1
EXP-05654,LA CUMBRE,SUSTANCIAS,Juzgado_1_Familia,2021,0.24,1.35,5,0,162,0
EXP-05655,EL AGUILA,VIF,Juzgado_2_Familia,2021,0.1666666666666666,1.2,3,0,234,1
EXP-05656,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_1,2024,3.34,1.25,1,0,248,1
EXP-05657,TULUA,ALIMENTOS,Juzgado_1_Familia,2023,3.34,1.35,10,0,220,0
EXP-05658,JAMUNDI,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,2.64,1.05,9,0,332,1
EXP-05659,LA UNION,VIF,Juzgado_3_Familia,2022,0.575,0.95,4,0,212,1
EXP-05660,ROLDANILLO,VIF,Juzgado_1_Familia,2023,1.26,1.35,4,0,256,1
EXP-05661,DAGUA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,1.3666666666666665,1.05,6,1,503,1
EXP-05662,BOLIVAR,VIF,Juzgado_Penal_Municipal_1,2024,0.2333333333333333,1.25,7,0,276,1
EXP-05663,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia,2024,70.34,0.9,1,0,517,1
EXP-05664,CALI,VIF,Juzgado_Penal_Municipal_1,2020,70.34,1.25,3,0,461,1
EXP-05665,BOLIVAR,ALIMENTOS,Comisaria_1_Familia,2021,0.2333333333333333,1.1,1,1,424,1
EXP-05666,CARTAGO,HURTO_PATRIMONIAL,Juzgado_1_Familia,2024,5.56,1.35,5,1,608,1
EXP-05667,JAMUNDI,VIF,Juzgado_Penal_Municipal_1,2024,2.64,1.25,2,0,236,1
EXP-05668,CALI,VIF,Juzgado_2_Familia,2023,70.34,1.2,9,0,294,0
EXP-05669,CALI,VIF,Juzgado_3_Familia,2023,70.34,0.95,3,0,410,1
EXP-05670,CARTAGO,ALIMENTOS,Juzgado_2_Familia,2022,5.56,1.2,5,1,510,1
EXP-05671,GINEBRA,VIF,Juzgado_3_Familia,2023,0.6,0.95,1,0,156,1
EXP-05672,JAMUNDI,ALIMENTOS,Comisaria_1_Familia,2020,2.64,1.1,4,0,272,1
EXP-05673,CALI,SUSTANCIAS,Juzgado_3_Familia,2024,70.34,0.95,8,0,476,1
EXP-05674,CALI,VIF,Juzgado_1_Familia,2023,70.34,1.35,1,0,466,1
EXP-05675,CALI,VIF,Comisaria_1_Familia,2024,70.34,1.1,2,0,419,1
EXP-05676,TULUA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2021,3.34,1.35,3,1,513,1
EXP-05677,CANDELARIA,VIF,Comisaria_2_Familia,2021,3.08,0.9,6,0,199,1
EXP-05678,CALI,VIF,Comisaria_1_Familia,2023,70.34,1.1,6,0,439,1
EXP-05679,BUENAVENTURA,ALIMENTOS,Juzgado_3_Familia,2023,3.34,0.95,2,0,246,1
EXP-05680,CALI,ALIMENTOS,Juzgado_2_Familia,2020,70.34,1.2,1,1,678,1
EXP-05681,YUMBO,VIF,Juzgado_3_Familia,2023,3.5,0.95,1,0,117,0
EXP-05682,CANDELARIA,SUSTANCIAS,Juzgado_2_Familia,2022,3.08,1.2,3,0,244,1
EXP-05683,CARTAGO,SUSTANCIAS,Comisaria_1_Familia,2022,5.56,1.1,2,0,229,1
EXP-05684,LA CUMBRE,ALIMENTOS,Juzgado_1_Familia,2024,0.24,1.35,9,0,384,1
EXP-05685,PALMIRA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2024,11.54,1.1,6,0,394,1
EXP-05686,CALI,VIF,Juzgado_1_Familia,2024,70.34,1.35,6,0,507,1
EXP-05687,FLORIDA,VIF,Juzgado_Penal_Municipal_2,2020,0.8,1.05,4,0,232,1
EXP-05688,SEVILLA,VIF,Comisaria_2_Familia,2023,1.62,0.9,1,0,84,0
EXP-05689,SIN_DATO,HURTO_PATRIMONIAL,Juzgado_3_Familia,2023,2.2,0.95,5,1,431,1
EXP-05690,CALI,VIF,Juzgado_1_Familia,2024,70.34,1.35,9,0,531,1
EXP-05691,CARTAGO,VIF,Juzgado_Penal_Municipal_1,2024,5.56,1.25,3,0,303,1
EXP-05692,PRADERA,VIF,Juzgado_3_Familia,2023,0.72,0.95,1,0,189,1
EXP-05693,CALI,VIF,Juzgado_Penal_Municipal_2,2024,70.34,1.05,13,0,517,1
EXP-05694,RIOFRIO,HURTO_PATRIMONIAL,Juzgado_1_Familia,2024,0.175,1.35,3,0,433,1
EXP-05695,CAICEDONIA,SUSTANCIAS,Juzgado_3_Familia,2022,1.28,0.95,4,0,246,1
EXP-05696,VIJES,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2023,0.175,1.25,9,0,435,1
EXP-05697,TULUA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2024,3.34,1.2,5,1,509,1
EXP-05698,EL CERRITO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2021,1.1,1.25,1,0,322,1
EXP-05699,TORO,ALIMENTOS,Juzgado_3_Familia,2024,0.1333333333333333,0.95,6,1,448,1
EXP-05700,CALI,VIF,Juzgado_1_Familia,2024,70.34,1.35,2,0,272,0
EXP-05701,GUACARI,HURTO_PATRIMONIAL,Juzgado_2_Familia,2022,1.48,1.2,3,0,258,0
EXP-05702,ZARZAL,VIF,Juzgado_1_Familia,2021,1.12,1.35,2,0,262,1
EXP-05703,GUADALAJARA DE BUGA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2024,6.6,1.25,6,0,159,0
EXP-05704,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1,2021,70.34,1.25,3,1,672,1
EXP-05705,JAMUNDI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,2.64,0.95,5,0,306,1
EXP-05706,DAGUA,ALIMENTOS,Juzgado_Penal_Municipal_1,2021,1.3666666666666665,1.25,5,0,339,1
EXP-05707,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2021,70.34,1.05,6,1,622,1
EXP-05708,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia,2022,70.34,0.9,1,0,454,1
EXP-05709,CAICEDONIA,VIF,Juzgado_2_Familia,2020,1.28,1.2,6,0,240,1
EXP-05710,CALIMA,VIF,Juzgado_Penal_Municipal_2,2024,0.3199999999999999,1.05,1,0,134,0
EXP-05711,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1,2022,70.34,1.25,5,1,712,1
EXP-05712,DAGUA,ALIMENTOS,Juzgado_Penal_Municipal_1,2023,1.3666666666666665,1.25,12,0,394,1
EXP-05713,LA UNION,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,0.575,1.05,2,0,263,1
EXP-05714,ZARZAL,HURTO_PATRIMONIAL,Juzgado_1_Familia,2023,1.12,1.35,2,0,421,1
EXP-05715,CALI,SUSTANCIAS,Juzgado_3_Familia,2024,70.34,0.95,5,0,466,1
EXP-05716,SIN_DATO,ALIMENTOS,Juzgado_1_Familia,2023,2.2,1.35,4,1,505,1
EXP-05717,PALMIRA,ALIMENTOS,Comisaria_1_Familia,2022,11.54,1.1,2,1,420,1
EXP-05718,EL CERRITO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2023,1.1,1.25,3,0,359,1
EXP-05719,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1,2023,70.34,1.25,12,1,580,0
EXP-05720,LA VICTORIA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2024,0.1666666666666666,1.05,2,1,430,1
EXP-05721,ALCALA,ALIMENTOS,Juzgado_1_Familia,2022,0.22,1.35,1,0,264,0
EXP-05722,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_2_Familia,2020,6.6,1.2,1,0,337,1
EXP-05723,YOTOCO,VIF,Juzgado_1_Familia,2020,0.58,1.35,3,0,263,1
EXP-05724,SEVILLA,ALIMENTOS,Juzgado_3_Familia,2024,1.62,0.95,1,1,372,1
EXP-05725,PALMIRA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2020,11.54,1.2,11,0,438,1
EXP-05726,SEVILLA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2024,1.62,1.25,3,0,350,1
EXP-05727,JAMUNDI,VIF,Juzgado_Penal_Municipal_1,2024,2.64,1.25,3,0,111,0
EXP-05728,LA VICTORIA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2023,0.1666666666666666,1.35,4,1,538,1
EXP-05729,JAMUNDI,VIF,Juzgado_Penal_Municipal_1,2023,2.64,1.25,15,0,236,0
EXP-05730,CALI,VIF,Juzgado_2_Familia,2020,70.34,1.2,2,0,403,1
EXP-05731,YOTOCO,ALIMENTOS,Comisaria_1_Familia,2021,0.58,1.1,1,1,417,1
EXP-05732,JAMUNDI,ALIMENTOS,Comisaria_1_Familia,2024,2.64,1.1,6,0,328,1
EXP-05733,BUENAVENTURA,VIF,Juzgado_1_Familia,2022,3.34,1.35,3,0,209,0
EXP-05734,SIN_DATO,VIF,Comisaria_1_Familia,2023,2.2,1.1,1,0,196,1
EXP-05735,CALI,ALIMENTOS,Juzgado_3_Familia,2023,70.34,0.95,5,0,500,1
EXP-05736,CALIMA,SUSTANCIAS,Comisaria_1_Familia,2021,0.3199999999999999,1.1,1,0,199,1
EXP-05737,GUADALAJARA DE BUGA,VIF,Comisaria_1_Familia,2024,6.6,1.1,3,0,245,1
EXP-05738,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2022,70.34,1.25,5,1,312,0
EXP-05739,TULUA,VIF,Juzgado_2_Familia,2020,3.34,1.2,15,0,306,1
EXP-05740,CALI,ALIMENTOS,Comisaria_2_Familia,2024,70.34,0.9,3,0,371,0
EXP-05741,CANDELARIA,SUSTANCIAS,Comisaria_2_Familia,2021,3.08,0.9,5,0,204,1
EXP-05742,CALI,ALIMENTOS,Juzgado_1_Familia,2023,70.34,1.35,7,0,608,1
EXP-05743,TULUA,ALIMENTOS,Comisaria_2_Familia,2022,3.34,0.9,1,1,340,1
EXP-05744,PALMIRA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2020,11.54,1.05,7,0,406,1
EXP-05745,CAICEDONIA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2023,1.28,1.05,6,0,328,1
EXP-05746,PALMIRA,SUSTANCIAS,Comisaria_2_Familia,2023,11.54,0.9,19,0,161,0
EXP-05747,JAMUNDI,VIF,Juzgado_1_Familia,2023,2.64,1.35,6,0,300,1
EXP-05748,DAGUA,ALIMENTOS,Comisaria_1_Familia,2020,1.3666666666666665,1.1,9,0,160,0
EXP-05749,VIJES,SUSTANCIAS,Comisaria_1_Familia,2024,0.175,1.1,3,0,247,1
EXP-05750,CARTAGO,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,5.56,1.25,2,0,355,1
EXP-05751,PRADERA,VIF,Juzgado_1_Familia,2023,0.72,1.35,12,0,349,1
EXP-05752,YOTOCO,VIF,Comisaria_1_Familia,2021,0.58,1.1,3,0,219,1
EXP-05753,YUMBO,SUSTANCIAS,Juzgado_Penal_Municipal_1,2024,3.5,1.25,2,0,287,1
EXP-05754,ALCALA,VIF,Juzgado_Penal_Municipal_1,2022,0.22,1.25,2,0,201,0
EXP-05755,DAGUA,VIF,Comisaria_1_Familia,2024,1.3666666666666665,1.1,3,0,219,1
EXP-05756,BUENAVENTURA,ALIMENTOS,Juzgado_1_Familia,2020,3.34,1.35,1,1,439,1
EXP-05757,GUADALAJARA DE BUGA,VIF,Juzgado_3_Familia,2024,6.6,0.95,1,0,158,1
EXP-05758,PALMIRA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,11.54,0.95,1,0,287,1
EXP-05759,FLORIDA,ALIMENTOS,Comisaria_1_Familia,2022,0.8,1.1,6,0,299,1
EXP-05760,LA CUMBRE,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,0.24,0.95,5,0,242,0
EXP-05761,VERSALLES,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2020,0.1333333333333333,1.05,2,1,217,0
EXP-05762,ANDALUCIA,SUSTANCIAS,Comisaria_2_Familia,2024,0.38,0.9,4,0,229,1
EXP-05763,JAMUNDI,VIF,Juzgado_Penal_Municipal_2,2024,2.64,1.05,12,0,288,1
EXP-05764,TULUA,VIF,Juzgado_Penal_Municipal_1,2023,3.34,1.25,3,0,130,0
EXP-05765,YUMBO,ALIMENTOS,Comisaria_1_Familia,2020,3.5,1.1,6,0,311,1
EXP-05766,GINEBRA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2024,0.6,1.1,1,0,317,1
EXP-05767,PALMIRA,ALIMENTOS,Comisaria_2_Familia,2023,11.54,0.9,3,0,249,1
EXP-05768,CALI,SUSTANCIAS,Comisaria_1_Familia,2022,70.34,1.1,1,0,438,1
EXP-05769,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,70.34,1.25,6,1,616,0
EXP-05770,VERSALLES,ALIMENTOS,Comisaria_1_Familia,2022,0.1333333333333333,1.1,1,0,263,1
EXP-05771,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2023,6.6,1.1,17,0,465,1
EXP-05772,EL CERRITO,VIF,Juzgado_3_Familia,2023,1.1,0.95,6,0,195,1
EXP-05773,CALI,VIF,Comisaria_2_Familia,2023,70.34,0.9,1,0,376,1
EXP-05774,GUACARI,VIF,Juzgado_3_Familia,2021,1.48,0.95,2,0,226,1
EXP-05775,PALMIRA,ALIMENTOS,Juzgado_3_Familia,2022,11.54,0.95,10,1,230,0
EXP-05776,PALMIRA,VIF,Juzgado_Penal_Municipal_1,2020,11.54,1.25,5,0,318,1
EXP-05777,ALCALA,ALIMENTOS,Juzgado_Penal_Municipal_1,2023,0.22,1.25,4,0,353,1
EXP-05778,TULUA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2021,3.34,1.2,2,0,348,1
EXP-05779,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia,2021,70.34,1.2,7,0,602,1
EXP-05780,CARTAGO,ALIMENTOS,Juzgado_2_Familia,2021,5.56,1.2,1,1,456,1
EXP-05781,CALI,VIF,Juzgado_3_Familia,2022,70.34,0.95,7,0,342,0
